실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,17,4,-0.4352926612,1.776464581,1.301607847,2.902375937,-3.537192583,0.1471707821
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,17,5,-0.4352926612,1.776464581,1.301607847,2.902375937,-3.537192583,0.1471707821
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,17,6,-0.4423196018,1.730678558,1.282723427,2.902375698,-3.537192583,0.1469600201
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,17,7,-0.4423196018,1.730678558,1.282723427,2.902375698,-3.537192583,0.1469600201
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,17,8,-0.4108620286,1.757316828,1.251434445,2.902373552,-3.537191391,0.1456605941
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,17,9,-0.4108620286,1.757316828,1.251434445,2.902373552,-3.537191391,0.1456605941
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,17,10,-0.3817495406,1.82843864,1.223701954,2.902372599,-3.537190914,0.1449865997
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,1,-0.4823606014,1.78196013,1.428548098,2.90237236,-3.537190676,0.1448188722
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,2,-0.478554517,1.768409371,1.389898181,2.902369261,-3.537189245,0.1430079639
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,3,-0.478554517,1.768409371,1.389898181,2.902369261,-3.537189245,0.1430079639
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,4,-0.450797379,1.822883844,1.337641478,2.90237689,-3.53719306,0.147678718
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,5,-0.450797379,1.822883844,1.337641478,2.90237689,-3.53719306,0.147678718
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,6,-0.4227793515,1.859192014,1.2701478,2.902382374,-3.537195921,0.1510571092
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,7,-0.4227793515,1.859192014,1.2701478,2.902382374,-3.537195921,0.1510571092
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,8,-0.3862422407,1.915090203,1.245962739,2.902380466,-3.537194967,0.1499384642
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,9,-0.3862422407,1.915090203,1.245962739,2.902380466,-3.537194967,0.1499384642
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,18,10,-0.3998388052,1.906673074,1.256016254,2.902383327,-3.537196398,0.1517225653
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,1,-0.5013676882,1.876266241,1.275998592,2.902375221,-3.537192106,0.1466368288
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,2,-0.5346702337,1.8447119,1.271874547,2.902371645,-3.537190437,0.1444675624
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,3,-0.5765668154,1.796491385,1.283102155,2.90237093,-3.537190199,0.1440254748
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,4,-0.5765668154,1.796491385,1.283102155,2.90237093,-3.537190199,0.1440254748
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,5,-0.5623533726,1.811949372,1.258239746,2.902369738,-3.537189484,0.1431741565
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,6,-0.5623533726,1.811949372,1.258239746,2.902369738,-3.537189484,0.1431741565
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,7,-0.5417187214,1.850680351,1.254909039,2.902375221,-3.537192345,0.1467332989
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,8,-0.5417187214,1.850680351,1.254909039,2.902375221,-3.537192345,0.1467332989
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,9,-0.501193285,1.933582187,1.27646172,2.902371407,-3.537190437,0.1442814469
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,19,10,-0.501193285,1.933582187,1.27646172,2.902371407,-3.537190437,0.1442814469
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,1,-0.6358469725,1.918360949,1.260048985,2.902374744,-3.537192106,0.1463943571
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,2,-0.6358469725,1.918360949,1.260048985,2.902374744,-3.537192106,0.1463943571
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,3,-0.6395295858,1.925394893,1.257340312,2.902374506,-3.537191868,0.1462726444
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,4,-0.6395295858,1.925394893,1.257340312,2.902374506,-3.537191868,0.1462726444
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,5,-0.6386718154,1.968161464,1.263755083,2.90237689,-3.53719306,0.1477359384
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,6,-0.6435496211,1.939205289,1.260173559,2.902376652,-3.53719306,0.1475777924
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,7,-0.6435496211,1.939205289,1.260173559,2.902376652,-3.53719306,0.1475777924
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,8,-0.6491143703,1.944307923,1.230849862,2.902374268,-3.537191868,0.1460998058
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,9,-0.6491143703,1.944307923,1.230849862,2.902374268,-3.537191868,0.1460998058
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,20,10,-0.6525864601,1.925211191,1.222182751,2.90237546,-3.537192345,0.1468720734
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,1,-0.6950910687,1.942181706,1.177499175,2.902373791,-3.537191391,0.1457382441
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,2,-0.6950910687,1.942181706,1.177499175,2.902373791,-3.537191391,0.1457382441
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,3,-0.6900569797,1.968917966,1.186480641,2.902376652,-3.53719306,0.1476018429
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,4,-0.6973828673,1.950027347,1.204058647,2.902374506,-3.537191868,0.1462412626
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,5,-0.6973828673,1.950027347,1.204058647,2.902374506,-3.537191868,0.1462412626
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,6,-0.6798653603,1.936969519,1.179224372,2.902376175,-3.537192822,0.1472866386
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,7,-0.6798653603,1.936969519,1.179224372,2.902376175,-3.537192822,0.1472866386
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,8,-0.6739906669,1.97117281,1.171526909,2.902374029,-3.537191629,0.1459514946
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,9,-0.6739906669,1.97117281,1.171526909,2.902374029,-3.537191629,0.1459514946
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,21,10,-0.6632706523,1.983574271,1.150006175,2.902376413,-3.537192822,0.1474490464
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,1,-0.6770763993,1.967914581,1.197682858,2.902375937,-3.537192583,0.1471318156
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,2,-0.6770763993,1.967914581,1.197682858,2.902375937,-3.537192583,0.1471318156
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,3,-0.6873806119,1.946051598,1.190345287,2.902373552,-3.537191391,0.14568533
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,4,-0.6842793822,1.955478668,1.178801179,2.902369261,-3.537189245,0.1429293752
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,5,-0.6842793822,1.955478668,1.178801179,2.902369261,-3.537189245,0.1429293752
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,6,-0.6739200354,1.967464447,1.172097087,2.902375937,-3.537192583,0.1468932331
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,7,-0.6739200354,1.967464447,1.172097087,2.902375937,-3.537192583,0.1468932331
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,8,-0.6644351482,1.967575431,1.189978361,2.902380466,-3.537194729,0.1497116089
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,9,-0.6644351482,1.967575431,1.189978361,2.902380466,-3.537194729,0.1497116089
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,22,10,-0.658118844,1.971951485,1.203996539,2.902380228,-3.537194729,0.1496396363
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,1,-0.5466589332,1.945658803,1.197425008,2.90237999,-3.537194729,0.1496994495
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,2,-0.5529101491,1.945421338,1.207208276,2.902378798,-3.537194014,0.1488349736
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,3,-0.5529101491,1.945421338,1.207208276,2.902378798,-3.537194014,0.1488349736
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,4,-0.5817298889,1.892322183,1.21086216,2.902374268,-3.537191868,0.1460979879
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,5,-0.5817298889,1.892322183,1.21086216,2.902374268,-3.537191868,0.1460979879
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,6,-0.5679734945,1.883589745,1.206084371,2.902374506,-3.537191868,0.146203503
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,7,-0.5679734945,1.883589745,1.206084371,2.902374506,-3.537191868,0.146203503
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,8,-0.5319893956,1.892261505,1.204906106,2.902382374,-3.537195921,0.1511050612
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,9,-0.5319893956,1.892261505,1.204906106,2.902382374,-3.537195921,0.1511050612
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,23,10,-0.516368866,1.897789598,1.213004112,2.902374268,-3.537191629,0.1460227668
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,1,-0.5098169446,1.859468341,1.306584001,2.902378321,-3.537193775,0.1486602128
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,2,-0.5098169446,1.859468341,1.306584001,2.902378321,-3.537193775,0.1486602128
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,3,-0.5052072406,1.839257121,1.317249775,2.902375698,-3.537192345,0.1468927115
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,4,-0.5052072406,1.839257121,1.317249775,2.902375698,-3.537192345,0.1468927115
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,5,-0.4609696567,1.852663755,1.311081886,2.902375937,-3.537192583,0.1471623629
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,6,-0.4609696567,1.852663755,1.311081886,2.902375937,-3.537192583,0.1471623629
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,7,-0.4501731694,1.857680321,1.316329598,2.902377367,-3.537193298,0.1479360014
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,8,-0.4501731694,1.857680321,1.316329598,2.902377367,-3.537193298,0.1479360014
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,9,-0.4426504374,1.853089333,1.304300308,2.902375698,-3.537192583,0.1469640881
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,24,10,-0.4426504374,1.853089333,1.304300308,2.902375698,-3.537192583,0.1469640881
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,1,-0.4333981872,1.794805884,1.34980917,2.902377844,-3.537193537,0.1482463032
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,2,-0.4081218839,1.85413003,1.360492468,2.902378321,-3.537193775,0.1485492736
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,3,-0.4081218839,1.85413003,1.360492468,2.902378321,-3.537193775,0.1485492736
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,4,-0.4060369134,1.867640018,1.340556264,2.902377605,-3.537193537,0.1481279433
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,5,-0.4060369134,1.867640018,1.340556264,2.902377605,-3.537193537,0.1481279433
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,6,-0.4131759405,1.848492622,1.350329161,2.902374029,-3.537191629,0.1458690017
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,7,-0.4131759405,1.848492622,1.350329161,2.902374029,-3.537191629,0.1458690017
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,8,-0.4312170744,1.828356862,1.361821055,2.902374506,-3.537191868,0.1462141573
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,9,-0.45990628,1.822445512,1.369889975,2.902375937,-3.537192583,0.1471515
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,25,10,-0.45990628,1.822445512,1.369889975,2.902375937,-3.537192583,0.1471515
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,1,-0.4270476699,1.847536325,1.256896257,2.902375937,-3.537192583,0.1471548229
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,2,-0.4270476699,1.847536325,1.256896257,2.902375937,-3.537192583,0.1471548229
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,3,-0.4556829929,1.826954007,1.260721445,2.902380466,-3.537194967,0.1499214321
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,4,-0.4556829929,1.826954007,1.260721445,2.902380466,-3.537194967,0.1499214321
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,5,-0.4586777985,1.805002093,1.285043836,2.902371645,-3.537190437,0.14446114
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,6,-0.4586777985,1.805002093,1.285043836,2.902371645,-3.537190437,0.14446114
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,7,-0.4524398744,1.843619585,1.283711672,2.902376413,-3.537192822,0.1473743618
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,8,-0.4524398744,1.843619585,1.283711672,2.902376413,-3.537192822,0.1473743618
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,9,-0.4641320407,1.843366861,1.30754447,2.902378798,-3.537194014,0.1488263756
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,26,10,-0.4641320407,1.843366861,1.30754447,2.902378798,-3.537194014,0.1488263756
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,1,-0.5167972445,1.91218853,1.216074347,2.90237546,-3.537192345,0.1467108876
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,2,-0.5651434064,1.873817921,1.217818141,2.902374744,-3.537192106,0.1463426799
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,3,-0.5651434064,1.873817921,1.217818141,2.902374744,-3.537192106,0.1463426799
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,4,-0.5532453656,1.877623677,1.220729351,2.902379751,-3.53719449,0.1494418234
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,5,-0.5532453656,1.877623677,1.220729351,2.902379751,-3.53719449,0.1494418234
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,6,-0.5340095162,1.904624581,1.232144475,2.902373791,-3.537191391,0.1457298547
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,7,-0.5340095162,1.904624581,1.232144475,2.902373791,-3.537191391,0.1457298547
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,8,-0.5426684022,1.915668249,1.216305852,2.902377129,-3.537193298,0.1478965133
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,9,-0.5426684022,1.915668249,1.216305852,2.902377129,-3.537193298,0.1478965133
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,27,10,-0.5749572515,1.897858143,1.223931789,2.902374268,-3.537191391,0.1458932757
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,1,-0.6526452303,1.949286103,1.245130301,2.902377605,-3.537193537,0.1481356919
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,2,-0.675557375,1.944844842,1.247318864,2.902374029,-3.537191629,0.1459396929
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,3,-0.675557375,1.944844842,1.247318864,2.902374029,-3.537191629,0.1459396929
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,4,-0.675065577,1.952188849,1.251538515,2.902384043,-3.537196636,0.1521788538
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,5,-0.675065577,1.952188849,1.251538515,2.902384043,-3.537196636,0.1521788538
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,6,-0.6334695816,2.018856764,1.241032839,2.902378082,-3.537193775,0.1484771073
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,7,-0.6334695816,2.018856764,1.241032839,2.902378082,-3.537193775,0.1484771073
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,8,-0.6438311338,2.025632858,1.234924555,2.902380943,-3.537193775,0.149614349
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,9,-0.6438311338,2.025632858,1.234924555,2.902380943,-3.537193775,0.149614349
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,28,10,-0.6387186646,2.024124146,1.245611072,2.902383327,-3.537196159,0.1516639292
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,1,-0.7359019518,2.026287317,1.194388151,2.902380466,-3.537194967,0.1499698609
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,2,-0.7359019518,2.026287317,1.194388151,2.902380466,-3.537194967,0.1499698609
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,3,-0.7737392783,1.932832122,1.228282928,2.902377605,-3.537193537,0.1481952816
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,4,-0.7737392783,1.932832122,1.228282928,2.902377605,-3.537193537,0.1481952816
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,5,-0.8305543065,1.830211163,1.245597005,2.902372599,-3.537190914,0.1450854689
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,6,-0.8305543065,1.830211163,1.245597005,2.902372599,-3.537190914,0.1450854689
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,7,-0.803501308,1.846581459,1.245666027,2.902376175,-3.537192822,0.1472949386
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,8,-0.803501308,1.846581459,1.245666027,2.902376175,-3.537192822,0.1472949386
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,9,-0.7751547098,1.895240903,1.220580578,2.902373552,-3.537191391,0.145527035
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,29,10,-0.7751547098,1.895240903,1.220580578,2.902373552,-3.537191391,0.145527035
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,1,-0.6715789437,1.976878285,1.256322384,2.902381897,-3.537195683,0.1508443207
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,2,-0.6715789437,1.976878285,1.256322384,2.902381897,-3.537195683,0.1508443207
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,3,-0.6753765345,1.971200824,1.282432675,2.902380466,-3.537194967,0.1499551833
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,4,-0.6838206053,1.960866094,1.263549805,2.902376413,-3.537192822,0.1473514438
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,5,-0.6838206053,1.960866094,1.263549805,2.902376413,-3.537192822,0.1473514438
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,6,-0.703849256,1.958967686,1.262911439,2.902376413,-3.537192822,0.147358343
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,7,-0.6777234077,1.966480017,1.254116535,2.902379751,-3.53719449,0.1494967341
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,8,-0.6777234077,1.966480017,1.254116535,2.902379751,-3.53719449,0.1494967341
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,9,-0.6287145019,1.999745965,1.270055175,2.902379274,-3.537194252,0.1491905004
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,30,10,-0.6287145019,1.999745965,1.270055175,2.902379274,-3.537194252,0.1491905004
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,1,-0.4089195728,1.909589648,1.364797592,2.902376413,-3.537192822,0.1474512964
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,2,-0.4110401571,1.886412621,1.367749095,2.902376413,-3.537192822,0.1473630369
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,3,-0.4110401571,1.886412621,1.367749095,2.902376413,-3.537192822,0.1473630369
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,4,-0.439676851,1.816648245,1.373603702,2.90237999,-3.537194729,0.1496667415
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,5,-0.439676851,1.816648245,1.373603702,2.90237999,-3.537194729,0.1496667415
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,6,-0.444421798,1.807622313,1.389392853,2.902371407,-3.537190437,0.1443416178
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,7,-0.444421798,1.807622313,1.389392853,2.902371407,-3.537190437,0.1443416178
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,8,-0.4237577915,1.825835347,1.375542879,2.902372122,-3.537190676,0.1447270811
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,9,-0.4237577915,1.825835347,1.375542879,2.902372122,-3.537190676,0.1447270811
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,1,10,-0.4096199572,1.841355443,1.336464405,2.902370214,-3.537189722,0.1436099708
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,1,-0.4059271216,1.806784749,1.300825119,2.902376175,-3.537192822,0.1472862214
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,2,-0.4059271216,1.806784749,1.300825119,2.902376175,-3.537192822,0.1472862214
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,3,-0.4004351497,1.844456077,1.309522748,2.902371168,-3.537190199,0.1441197842
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,4,-0.4004351497,1.844456077,1.309522748,2.902371168,-3.537190199,0.1441197842
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,5,-0.3892647922,1.889305353,1.320956707,2.902371407,-3.537190199,0.1442582309
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,6,-0.3892647922,1.889305353,1.320956707,2.902371407,-3.537190199,0.1442582309
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,7,-0.4190593958,1.861876965,1.346325278,2.902375937,-3.537192583,0.1471196562
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,8,-0.4190593958,1.861876965,1.346325278,2.902375937,-3.537192583,0.1471196562
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,9,-0.4118125439,1.846944332,1.372488499,2.902373075,-3.537191153,0.145263657
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,2,10,-0.4118125439,1.846944332,1.372488499,2.902373075,-3.537191153,0.145263657
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,1,-0.5179997683,1.903941035,1.281963348,2.902375698,-3.537192583,0.146993041
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,2,-0.5179997683,1.903941035,1.281963348,2.902375698,-3.537192583,0.146993041
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,3,-0.5164477229,1.902171373,1.280401707,2.90237546,-3.537192345,0.1467773914
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,4,-0.5164477229,1.902171373,1.280401707,2.90237546,-3.537192345,0.1467773914
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,5,-0.5109526515,1.92337966,1.26106894,2.90237689,-3.53719306,0.1476641744
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,6,-0.5109526515,1.92337966,1.26106894,2.90237689,-3.53719306,0.1476641744
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,7,-0.5238037109,1.897639036,1.25523746,2.902373075,-3.537191153,0.1453814358
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,8,-0.5238037109,1.897639036,1.25523746,2.902373075,-3.537191153,0.1453814358
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,9,-0.5167799592,1.922663927,1.280572414,2.902375221,-3.537192345,0.1466457546
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,3,10,-0.5167799592,1.922663927,1.280572414,2.902375221,-3.537192345,0.1466457546
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,1,-0.6236408353,1.977869868,1.31476903,2.902380466,-3.537194729,0.1498969346
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,2,-0.6147741079,2.002897501,1.300387263,2.902375937,-3.537192583,0.147093311
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,3,-0.6147741079,2.002897501,1.300387263,2.902375937,-3.537192583,0.147093311
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,4,-0.6328738928,1.99614048,1.300875545,2.902381659,-3.537195444,0.1506742239
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,5,-0.6328738928,1.99614048,1.300875545,2.902381659,-3.537195444,0.1506742239
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,6,-0.6584498882,1.975325227,1.318073153,2.90237236,-3.537190914,0.1449026763
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,7,-0.6584498882,1.975325227,1.318073153,2.90237236,-3.537190914,0.1449026763
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,8,-0.6775741577,1.950318575,1.329198241,2.902371407,-3.537190199,0.1442470402
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,9,-0.6775741577,1.950318575,1.329198241,2.902371407,-3.537190199,0.1442470402
