실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,6,96.891,-1.0760717391967773,1.33932626247406,0.5655408501625061,-1.0622373736168811e-07,1.2653551095809235e-07,0.15341265499591827,0.2700042724609375
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,7,97.711,-1.1230190992355347,1.4174124002456665,0.6079573035240173,-1.0829559471403627e-07,1.290035385181909e-07,0.15640491247177124,0.29050758481025696
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,8,98.534,-1.1257171630859375,1.3709112405776978,0.6261312365531921,-1.0680972195586946e-07,1.2723354814170307e-07,0.15425896644592285,0.2840272784233093
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,9,99.351,-1.0624643564224243,1.3391109704971313,0.6026308536529541,-1.0822786578046362e-07,1.289228634959727e-07,0.15630710124969482,0.2792304754257202
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,10,100.171,-0.9801449775695801,1.3274534940719604,0.5502880811691284,-1.0997001709256438e-07,1.3099814566430723e-07,0.1588231921195984,0.29476118087768555
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,11,100.991,-0.976020097732544,1.3089221715927124,0.6195210218429565,-1.064884216361861e-07,1.2685080719165853e-07,0.15379492938518524,0.28992006182670593
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,12,101.811,-0.9852513670921326,1.3168069124221802,0.6745344400405884,-1.0892116364402682e-07,1.2974874152860139e-07,0.1573083996772766,0.28258928656578064
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,13,102.631,-0.9369016885757446,1.2851485013961792,0.6018703579902649,-1.0881309009391771e-07,1.2961999118488166e-07,0.15715229511260986,0.2786563038825989
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,14,103.450,-0.9110935926437378,1.260695457458496,0.5505433678627014,-1.0886878953897394e-07,1.2968634166554693e-07,0.15723274648189545,0.2892974615097046
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,15,104.270,-0.9317789673805237,1.2859023809432983,0.6238991022109985,-1.1074111228026595e-07,1.3191667846967903e-07,0.1599368304014206,0.3017652630805969
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,16,105.090,-0.9868665337562561,1.3096295595169067,0.6393513083457947,-1.0814238038392432e-07,1.2882104272193828e-07,0.1561836451292038,0.29512935876846313
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,17,105.911,-0.9293481111526489,1.3341928720474243,0.5688227415084839,-1.0832418695372326e-07,1.2903760193694325e-07,0.15644621849060059,0.265088826417923
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,18,106.730,-0.9634154438972473,1.3522042036056519,0.5634679794311523,-1.1469278149434103e-07,1.3662398146152555e-07,0.16564399003982544,0.30187517404556274
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,19,107.550,-1.0282175540924072,1.401713252067566,0.6273555159568787,-1.1338563865592732e-07,1.3506688389952615e-07,0.16375616192817688,0.28139495849609375
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,3,20,108.370,-1.0755751132965088,1.3936212062835693,0.5956374406814575,-1.0853126752863318e-07,1.2928428816394444e-07,0.1567452847957611,0.26820269227027893
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,1,110.191,-1.1342289447784424,1.411743402481079,0.5397132039070129,-1.0863710286912465e-07,1.29410352656123e-07,0.1568981409072876,0.27428045868873596
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,2,111.010,-1.1971055269241333,1.4114224910736084,0.5631586313247681,-1.0969144881300963e-07,1.3066630799585255e-07,0.1584208607673645,0.2597721219062805
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,3,111.830,-1.16886305809021,1.4802193641662598,0.5215202569961548,-1.1187940884838099e-07,1.3327264980489417e-07,0.16158081591129303,0.26344791054725647
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,4,112.650,-1.160620927810669,1.4128074645996094,0.44975826144218445,-1.0657743132469477e-07,1.2695683437868865e-07,0.15392346680164337,0.2876558005809784
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,5,113.470,-1.2109904289245605,1.3739056587219238,0.4809594452381134,-1.0583260490193425e-07,1.2606959387539973e-07,0.1528477668762207,0.28927725553512573
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,6,114.290,-1.2106211185455322,1.4372239112854004,0.5448077917098999,-1.0999834643143913e-07,1.3103189644425584e-07,0.1588641107082367,0.2720836102962494
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,7,115.114,-1.1774824857711792,1.45889151096344,0.5369580388069153,-1.1045032977108349e-07,1.315703030968507e-07,0.15951687097549438,0.27657753229141235
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,8,115.933,-1.097579836845398,1.3494442701339722,0.5300833582878113,-1.0619874757367143e-07,1.26505739217464e-07,0.15337656438350677,0.28402915596961975
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,9,116.750,-1.0683085918426514,1.3725498914718628,0.6011508107185364,-1.0989023735419323e-07,1.3090310346797196e-07,0.15870796144008636,0.29308584332466125
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,10,117.573,-0.9828314185142517,1.3315796852111816,0.6570465564727783,-1.0976612685453802e-07,1.307552679463697e-07,0.15852871537208557,0.2840322256088257
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,11,118.391,-0.9675962328910828,1.3268641233444214,0.637365996837616,-1.0875866962578584e-07,1.295551612656709e-07,0.1570737063884735,0.2796715795993805
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,12,119.213,-0.9643478989601135,1.2950160503387451,0.5502424240112305,-1.0695959673512334e-07,1.2741207910949015e-07,0.15447542071342468,0.2943703830242157
