실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,4,5,206.292,-1.1597270965576172,1.4096591472625732,0.5628986358642578,-1.1779413711110465e-07,1.403183631509819e-07,0.17012310028076172,0.28332996368408203
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,4,6,207.113,-1.186861515045166,1.415290355682373,0.5704692602157593,-1.1673900957021033e-07,1.3906148410569585e-07,0.16859924793243408,0.27722305059432983
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,4,7,207.929,-1.1459219455718994,1.3986566066741943,0.47795698046684265,-1.1610799788286386e-07,1.3830981515638996e-07,0.16768790781497955,0.26429787278175354
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,4,8,208.749,-1.1395045518875122,1.4098585844039917,0.5244956016540527,-1.1685065715028031e-07,1.3919448349497543e-07,0.1687604933977127,0.2926394045352936
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,4,9,209.573,-1.179420828819275,1.4331554174423218,0.5721009373664856,-1.1890081452747836e-07,1.4163666151034704e-07,0.17172139883041382,0.28886765241622925
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,4,10,210.389,-1.189617395401001,1.4040615558624268,0.649324357509613,-1.1447528436292487e-07,1.3636488915835798e-07,0.16532987356185913,0.2825867831707001
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,1,212.209,-1.1039459705352783,1.3779284954071045,0.5998523831367493,-1.1487690443345855e-07,1.3684331179319997e-07,0.16590991616249084,0.2916357219219208
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,2,213.028,-1.0801986455917358,1.3683550357818604,0.7029541730880737,-1.1554018897186324e-07,1.376334211045105e-07,0.16686785221099854,0.28661176562309265
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,3,213.851,-1.0925589799880981,1.355198860168457,0.6658235788345337,-1.1675552258338939e-07,1.390811519286217e-07,0.16862308979034424,0.2739377021789551
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,4,214.669,-1.0392638444900513,1.3241205215454102,0.5931259393692017,-1.1884097261827264e-07,1.4156537986309559e-07,0.1716349869966507,0.28544071316719055
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,5,215.494,-1.0519516468048096,1.3374266624450684,0.6230371594429016,-1.1810508482312798e-07,1.4068876907913364e-07,0.1705721765756607,0.2923242747783661
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,6,216.312,-1.0674607753753662,1.3397960662841797,0.6811113953590393,-1.1603118821312819e-07,1.3821831146287877e-07,0.16757696866989136,0.2890300154685974
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,7,217.133,-1.082453966140747,1.3421002626419067,0.6253262758255005,-1.1728482718353916e-07,1.397116733414805e-07,0.16938753426074982,0.2974320352077484
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,8,217.951,-1.0286462306976318,1.3234211206436157,0.5412007570266724,-1.1728860727089341e-07,1.397161781824252e-07,0.16939300298690796,0.2834252715110779
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,9,218.771,-1.0784540176391602,1.3696485757827759,0.59042888879776,-1.1868169735862466e-07,1.4137565074179292e-07,0.17140495777130127,0.28320735692977905
scoop_total133g_09211821_set3,scoop,scoop_total_133g,133,5,10,219.591,-1.140100359916687,1.38728666305542,0.6306424736976624,-1.1779125941302482e-07,1.4031493833499553e-07,0.17011894285678864,0.28324905037879944
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,1,18.662,-1.227562427520752,1.4184685945510864,1.630286455154419,-1.1626955398469363e-07,1.3850225855094322e-07,0.167921245098114,0.4100092947483063
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,2,19.482,-1.177856683731079,1.4249267578125,1.4164481163024902,-1.2095281931578938e-07,1.440810422081995e-07,0.17468498647212982,0.3863241374492645
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,3,20.301,-1.2448567152023315,1.4528874158859253,1.5578668117523193,-1.1733371252375946e-07,1.397699094241034e-07,0.16945813596248627,0.3954598903656006
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,4,21.122,-1.2939643859863281,1.4559690952301025,1.6120036840438843,-1.170082057910804e-07,1.393821520423444e-07,0.16898801922798157,0.3650304675102234
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,5,21.942,-1.3182313442230225,1.4535927772521973,1.5191212892532349,-1.1491216156400696e-07,1.368853048688834e-07,0.16596083343029022,0.3604007661342621
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,6,22.762,-1.3005119562149048,1.4597982168197632,1.485195279121399,-1.1985572712092107e-07,1.4277416937602538e-07,0.1731005311012268,0.3534252941608429
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,7,23.582,-1.3537102937698364,1.4561059474945068,1.5429178476333618,-1.191050102988811e-07,1.4187990871050715e-07,0.17201632261276245,0.3808804452419281
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,8,24.407,-1.3085957765579224,1.4385566711425781,1.5912200212478638,-1.1693205692608899e-07,1.3929144415669725e-07,0.16887804865837097,0.3910142183303833
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,9,25.234,-1.155487298965454,1.3549354076385498,1.6409035921096802,-1.162857969916331e-07,1.3852161373506533e-07,0.16794469952583313,0.3880291283130646
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,1,10,26.054,-1.2325996160507202,1.405025839805603,1.5366690158843994,-1.1631783536358853e-07,1.3855978409083036e-07,0.16799096763134003,0.3909096121788025
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,1,27.877,-1.2380633354187012,1.2597005367279053,1.5117402076721191,-1.0694541430211757e-07,1.2739518240323378e-07,0.15445493161678314,0.36566847562789917
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,2,28.704,-1.2329009771347046,1.3930728435516357,1.7312943935394287,-1.1705806457484869e-07,1.3944153920419922e-07,0.16906003654003143,0.38815027475357056
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,3,29.522,-1.1126631498336792,1.3092279434204102,1.6329623460769653,-1.1616439365980114e-07,1.3837698986662872e-07,0.16776935756206512,0.39160966873168945
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,4,30.342,-1.0380513668060303,1.2761911153793335,1.5957729816436768,-1.1714348602254177e-07,1.3954330313481478e-07,0.1691834032535553,0.37620359659194946
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,5,31.162,-0.9934594035148621,1.335913896560669,1.5797795057296753,-1.2199873822282825e-07,1.4532696468450013e-07,0.17619556188583374,0.3788328468799591
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,6,31.982,-1.0795236825942993,1.2961201667785645,1.6234017610549927,-1.1716138459405556e-07,1.3956461941688758e-07,0.16920925676822662,0.3898645341396332
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,7,32.805,-1.0001325607299805,1.3207193613052368,1.5875270366668701,-1.202048878212736e-07,1.4319009267182992e-07,0.1736048012971878,0.3765936493873596
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,8,33.622,-1.0019769668579102,1.2918205261230469,1.5592565536499023,-1.1763305707290783e-07,1.4012648819061724e-07,0.16989046335220337,0.41309693455696106
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,9,34.442,-1.030259370803833,1.3269526958465576,1.6551170349121094,-1.2024625561934954e-07,1.4323937591598224e-07,0.17366454005241394,0.3987317383289337
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,2,10,35.262,-1.1296833753585815,1.3455810546875,1.6650543212890625,-1.219357699255852e-07,1.452519597933133e-07,0.1761046200990677,0.38525649905204773
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,1,37.083,-1.1781507730484009,1.3609555959701538,1.4894380569458008,-1.159992777388652e-07,1.381802974265156e-07,0.1675308793783188,0.38152870535850525
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,2,37.901,-1.23175847530365,1.3962851762771606,1.5482665300369263,-1.1748271333544835e-07,1.3994738878864155e-07,0.16967332363128662,0.3924492299556732
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,3,38.722,-1.247616171836853,1.4134513139724731,1.551362156867981,-1.1684760181651654e-07,1.3919083130531362e-07,0.16875606775283813,0.37564706802368164
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,4,39.541,-1.2834322452545166,1.4005084037780762,1.4950919151306152,-1.1779188469063229e-07,1.4031567729944072e-07,0.17011983692646027,0.3846302628517151
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,5,40.362,-1.315805196762085,1.4987006187438965,1.5721287727355957,-1.2196937859698664e-07,1.4529199177104601e-07,0.17615315318107605,0.3898538053035736
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,6,41.181,-1.3130767345428467,1.4994524717330933,1.4913198947906494,-1.1826434587192125e-07,1.4087848398958158e-07,0.17080219089984894,0.39748236536979675
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,7,42.001,-1.308861255645752,1.424345850944519,1.4614202976226807,-1.1663416188412157e-07,1.3893658490360394e-07,0.1684478223323822,0.3606604039669037
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,8,42.822,-1.2901990413665771,1.432416558265686,1.4777878522872925,-1.1678027078687592e-07,1.3911063945215574e-07,0.16865883767604828,0.3905763626098633
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,9,43.642,-1.32356595993042,1.4097050428390503,1.6033885478973389,-1.1664187127280456e-07,1.3894576511574996e-07,0.168458953499794,0.3814040720462799
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,3,10,44.461,-1.2479307651519775,1.4206353425979614,1.5444691181182861,-1.1879433969852471e-07,1.4150982963201386e-07,0.1715676337480545,0.3679787218570709
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,1,46.281,-1.1240042448043823,1.3235541582107544,1.5431963205337524,-1.1846905323409374e-07,1.4112234225649445e-07,0.17109784483909607,0.3960845172405243
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,2,47.101,-1.1189528703689575,1.3332726955413818,1.6598855257034302,-1.17770717622534e-07,1.4029048145403067e-07,0.17008927464485168,0.3881732225418091
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,3,47.921,-1.0662308931350708,1.3043354749679565,1.6062347888946533,-1.1649886033637813e-07,1.3877541960027884e-07,0.16825240850448608,0.38565704226493835
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,4,48.741,-1.0040074586868286,1.271196722984314,1.568835735321045,-1.1776285901987649e-07,1.4028111650077335e-07,0.17007793486118317,0.3983580470085144
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,5,49.562,-1.0208996534347534,1.2742856740951538,1.6333935260772705,-1.1718227455048691e-07,1.3958951683434861e-07,0.16923943161964417,0.3886118233203888
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,6,50.382,-1.0376836061477661,1.2886687517166138,1.684159517288208,-1.1837658320246192e-07,1.4101219392159692e-07,0.1709643006324768,0.3915102183818817
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,7,51.202,-0.9983568787574768,1.2561745643615723,1.5858688354492188,-1.1690801215991087e-07,1.3926280928444612e-07,0.1688433289527893,0.3814587891101837
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,8,52.030,-1.005128264427185,1.2723637819290161,1.5609540939331055,-1.1654051235154839e-07,1.388250296940896e-07,0.16831256449222565,0.3938662111759186
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,9,52.851,-1.0606886148452759,1.2994163036346436,1.6159017086029053,-1.1890340090303653e-07,1.4163974526582024e-07,0.17172513902187347,0.3871117830276489
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,4,10,53.672,-1.1409024000167847,1.339806079864502,1.641405463218689,-1.1710620384519643e-07,1.3949889421382977e-07,0.16912955045700073,0.3774523437023163
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,1,55.492,-1.1978245973587036,1.3566333055496216,1.5071687698364258,-1.1481050421480177e-07,1.3676421417585516e-07,0.16581401228904724,0.3820696175098419
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,2,56.315,-1.2822664976119995,1.398751974105835,1.5834264755249023,-1.1570477909117471e-07,1.3782948826701613e-07,0.167105570435524,0.38373884558677673
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,3,57.132,-1.301368236541748,1.4318180084228516,1.5658246278762817,-1.1922955422960513e-07,1.4202827003373386e-07,0.1721961945295334,0.3793874680995941
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,4,57.952,-1.3181015253067017,1.4137578010559082,1.4918642044067383,-1.1944700872845715e-07,1.4228729128262785e-07,0.17251023650169373,0.3923775255680084
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,5,58.776,-1.3209184408187866,1.4187260866165161,1.4481258392333984,-1.1595509619155564e-07,1.3812767463150522e-07,0.16746708750724792,0.36772650480270386
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,6,59.594,-1.370621681213379,1.4731301069259644,1.6394679546356201,-1.1632828744723156e-07,1.3857221858870616e-07,0.1680060625076294,0.4343341886997223
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,7,60.417,-1.2948579788208008,1.458058476448059,1.4596136808395386,-1.2178475117252674e-07,1.4507205037261883e-07,0.17588649690151215,0.37844786047935486
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,8,61.234,-1.284752607345581,1.404227614402771,1.5076167583465576,-1.1726739046480361e-07,1.3969089707188687e-07,0.16936235129833221,0.38252562284469604
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,9,62.052,-1.263425588607788,1.4116047620773315,1.548625111579895,-1.1575563974020042e-07,1.3789006914066704e-07,0.16717901825904846,0.39711469411849976
scoop3_total32g_09211829_set1,scoop3,scoop3_total_32g,32,5,10,62.872,-1.2125052213668823,1.4037889242172241,1.6275500059127808,-1.1906458041721635e-07,1.4183174812387733e-07,0.17195792496204376,0.3773694336414337
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,1,76.011,-1.2586942911148071,1.402208685874939,1.567477822303772,-1.2057023468514672e-07,1.436253143083377e-07,0.17413246631622314,0.3735235631465912
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,2,76.834,-1.2502480745315552,1.4083024263381958,1.5237404108047485,-1.1861673243629411e-07,1.4129825842701393e-07,0.1713111251592636,0.3742217421531677
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,3,77.651,-1.2657513618469238,1.3553913831710815,1.5370372533798218,-1.149020505408771e-07,1.3687326827493962e-07,0.16594623029232025,0.4099171459674835
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,4,78.472,-1.208146572113037,1.3916614055633545,1.443871021270752,-1.1636622332389379e-07,1.386174091067005e-07,0.16806085407733917,0.37459060549736023
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,5,79.291,-1.1153180599212646,1.3794931173324585,1.5232195854187012,-1.1898374197016892e-07,1.417354411614724e-07,0.17184117436408997,0.3840593695640564
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,6,80.111,-1.0349125862121582,1.28498375415802,1.5670218467712402,-1.1558373813613798e-07,1.376853049350757e-07,0.16693075001239777,0.3731324076652527
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,7,80.931,-1.1143450736999512,1.3358228206634521,1.5175668001174927,-1.1575114200468306e-07,1.378847116484394e-07,0.16717252135276794,0.3754308819770813
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,8,81.751,-1.1469769477844238,1.3476999998092651,1.5898165702819824,-1.1722451631612785e-07,1.3963983747089515e-07,0.16930043697357178,0.38326987624168396
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,9,82.571,-1.1428422927856445,1.2573797702789307,1.6050951480865479,-1.1022219581491299e-07,1.3129854892213189e-07,0.15918739140033722,0.3786577880382538
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,1,10,83.391,-1.2602019309997559,1.3808538913726807,1.6770981550216675,-1.1515729170241684e-07,1.3717732372242608e-07,0.16631487011909485,0.38572561740875244
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,1,85.211,-1.4011917114257812,1.3792883157730103,1.5473932027816772,-1.110045317886943e-07,1.3223048256350012e-07,0.16031727194786072,0.3864104747772217
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,2,86.034,-1.3914599418640137,1.4813560247421265,1.5706747770309448,-1.1805163779854411e-07,1.4062510445000953e-07,0.17049498856067657,0.37340718507766724
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,3,86.851,-1.319641351699829,1.425832748413086,1.457871913909912,-1.1604585381519428e-07,1.3823577660332376e-07,0.167598158121109,0.3788369297981262
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,4,87.672,-1.3041443824768066,1.457770586013794,1.5085862874984741,-1.1532484478493643e-07,1.3737690096604638e-07,0.16655685007572174,0.3972528278827667
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,5,88.492,-1.2477716207504272,1.4165096282958984,1.6188071966171265,-1.1383094289385554e-07,1.355973466843352e-07,0.16439929604530334,0.39256101846694946
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,6,89.311,-1.1559830904006958,1.3666095733642578,1.660892128944397,-1.196888774757099e-07,1.4257541636197857e-07,0.1728595644235611,0.38168197870254517
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,7,90.131,-1.0667932033538818,1.3157470226287842,1.5634756088256836,-1.1737834171299255e-07,1.3982307223159296e-07,0.16952259838581085,0.38910549879074097
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,8,90.951,-1.168570876121521,1.3998459577560425,1.5728753805160522,-1.1782033482177212e-07,1.4034957018793648e-07,0.1701609343290329,0.39209628105163574
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,9,91.772,-1.356980323791504,1.48343026638031,1.5598821640014648,-1.1955610546010575e-07,1.4241726375985309e-07,0.17266781628131866,0.38439255952835083
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,2,10,92.593,-1.3198597431182861,1.4580951929092407,1.5417571067810059,-1.1938786315113248e-07,1.422168480758046e-07,0.1724248230457306,0.3739062547683716
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,1,94.412,-1.2460963726043701,1.410518765449524,1.562856912612915,-1.1613448691605299e-07,1.383413632538577e-07,0.16772617399692535,0.38869261741638184
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,2,95.232,-1.1443928480148315,1.3274110555648804,1.6423553228378296,-1.1571551539191205e-07,1.378422780362598e-07,0.1671210676431656,0.38368046283721924
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,3,96.051,-1.092548131942749,1.3130532503128052,1.5990450382232666,-1.1678929467962007e-07,1.3912138285832043e-07,0.1686718761920929,0.3791380524635315
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,4,96.872,-1.119179606437683,1.3315191268920898,1.6089935302734375,-1.1715245307186706e-07,1.395539754867059e-07,0.16919635236263275,0.3798801004886627
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,5,97.692,-1.1773487329483032,1.4101653099060059,1.7120484113693237,-1.195248415797323e-07,1.4238000289878983e-07,0.1726226508617401,0.3871918320655823
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,6,98.512,-1.1795274019241333,1.367111325263977,1.6298255920410156,-1.1656230469725415e-07,1.3885099292565428e-07,0.16834403574466705,0.3762282729148865
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,7,99.335,-1.1947460174560547,1.3601969480514526,1.535925269126892,-1.1558979196024666e-07,1.3769252404927101e-07,0.16693949699401855,0.37411952018737793
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,8,100.152,-1.209204912185669,1.3744910955429077,1.514221429824829,-1.1464477012168572e-07,1.3656679698215157e-07,0.16557465493679047,0.37946733832359314
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,9,100.972,-1.3263022899627686,1.4386612176895142,1.579478144645691,-1.1800435117947927e-07,1.4056878683277318e-07,0.17042669653892517,0.37915611267089844
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,3,10,101.791,-1.2967721223831177,1.4395203590393066,1.545306921005249,-1.1639461661161477e-07,1.386512451517774e-07,0.16810186207294464,0.37808266282081604
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,1,103.611,-1.052268385887146,1.2866591215133667,1.592956304550171,-1.170783221482452e-07,1.3946568344636034e-07,0.16908928751945496,0.39192426204681396
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,2,104.431,-1.1061114072799683,1.2964637279510498,1.644853115081787,-1.176439212713376e-07,1.4013943427926279e-07,0.1699061542749405,0.38630154728889465
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,3,105.251,-1.185825228691101,1.3387850522994995,1.5865089893341064,-1.1537579069909043e-07,1.37437595526535e-07,0.16663041710853577,0.3860355615615845
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,4,106.071,-1.0444844961166382,1.2605922222137451,1.5637097358703613,-1.1509661135278293e-07,1.3710503310448985e-07,0.16622722148895264,0.3892122805118561
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,5,106.893,-1.1196932792663574,1.2910319566726685,1.5538978576660156,-1.148773307591e-07,1.3684382338396972e-07,0.1659105271100998,0.39187902212142944
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,6,107.711,-1.1733198165893555,1.3109753131866455,1.6221628189086914,-1.1438145008924039e-07,1.3625312078602292e-07,0.16519436240196228,0.3787514567375183
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,7,108.531,-1.1555778980255127,1.3383349180221558,1.5525401830673218,-1.1404688393668039e-07,1.3585457736553508e-07,0.16471116244792938,0.38793763518333435
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,8,109.351,-1.1940733194351196,1.3489594459533691,1.5198075771331787,-1.154704136752116e-07,1.3755030181528127e-07,0.16676707565784454,0.3858838975429535
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,9,110.171,-1.2436119318008423,1.404874324798584,1.5613657236099243,-1.1787525977524638e-07,1.4041501117389998e-07,0.17024026811122894,0.3852885961532593
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,4,10,110.991,-1.2517545223236084,1.409830927848816,1.5644128322601318,-1.1655013310019058e-07,1.3883649785384478e-07,0.1683264672756195,0.3810012936592102
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,1,112.811,-1.2850871086120605,1.4290097951889038,1.4779081344604492,-1.1784199926978545e-07,1.40375391310954e-07,0.17019222676753998,0.38386499881744385
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,2,113.631,-1.3162130117416382,1.4490818977355957,1.5649961233139038,-1.1759814100287258e-07,1.4008489301886584e-07,0.1698400378227234,0.37778574228286743
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,3,114.451,-1.3313541412353516,1.4259867668151855,1.5642176866531372,-1.1869132521269421e-07,1.413871189015481e-07,0.17141886055469513,0.37527260184288025
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,4,115.271,-1.2592750787734985,1.417606234550476,1.4895590543746948,-1.1702133662083725e-07,1.3939779819338582e-07,0.16900698840618134,0.37342438101768494
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,5,116.092,-1.2445982694625854,1.391830563545227,1.5663808584213257,-1.1574242364531528e-07,1.378743377244973e-07,0.16715992987155914,0.3831287622451782
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,6,116.911,-1.2554715871810913,1.4301255941390991,1.637885570526123,-1.1777839858950756e-07,1.4029961903361254e-07,0.1701003760099411,0.38637056946754456
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,7,117.731,-1.1796321868896484,1.4169458150863647,1.5898860692977905,-1.20250973623115e-07,1.4324500341444946e-07,0.17367136478424072,0.38555583357810974
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,8,118.551,-1.1426304578781128,1.3400682210922241,1.5715997219085693,-1.1740154093331512e-07,1.398506981331593e-07,0.16955609619617462,0.3910476267337799
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,9,119.369,-1.1348423957824707,1.328200101852417,1.6330947875976562,-1.1742270089598605e-07,1.3987590818942408e-07,0.1695866584777832,0.40806806087493896
scoop3_total32g_09211829_set2,scoop3,scoop3_total_32g,32,5,10,120.192,-1.127106785774231,1.328478455543518,1.647330641746521,-1.1621305873177334e-07,1.3843495594301203e-07,0.1678396314382553,0.38023197650909424
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,1,188.039,-1.1530754566192627,1.3569079637527466,1.5066359043121338,-1.188900498050316e-07,1.4162384331939393e-07,0.17170585691928864,0.3876637816429138
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,2,188.859,-1.1579582691192627,1.31901216506958,1.5449821949005127,-1.1516331710481609e-07,1.3718448599320254e-07,0.16632355749607086,0.3801463544368744
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,3,189.682,-1.1468735933303833,1.3213574886322021,1.607798457145691,-1.1616395312330496e-07,1.3837646406500426e-07,0.16776873171329498,0.389527827501297
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,4,190.499,-1.1237146854400635,1.3394662141799927,1.6570698022842407,-1.1945623157316732e-07,1.4229829048417741e-07,0.17252357304096222,0.39972546696662903
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,5,191.319,-1.0308465957641602,1.2496380805969238,1.5665366649627686,-1.153178459389892e-07,1.3736857340518327e-07,0.16654673218727112,0.4124746322631836
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,6,192.142,-1.0827654600143433,1.2910714149475098,1.6477640867233276,-1.2006671568087768e-07,1.4302550255251845e-07,0.1734052449464798,0.3822692036628723
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,7,192.959,-1.0747597217559814,1.2797856330871582,1.6410692930221558,-1.1692790735651215e-07,1.3928649877925636e-07,0.16887205839157104,0.39037907123565674
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,8,193.782,-1.0685778856277466,1.2932854890823364,1.695181965827942,-1.1770613639328076e-07,1.4021354388660257e-07,0.1699960082769394,0.39374682307243347
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,9,194.603,-1.004154920578003,1.2590503692626953,1.5560550689697266,-1.1660775101063336e-07,1.3890512207126449e-07,0.16840967535972595,0.39633187651634216
