실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,24,8,234.113,-0.6079351902008057,1.9694334268569946,2.335510730743408,-4.5528769987868145e-05,2.3742726625641808e-05,0.14527016878128052,1.0006189346313477
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,24,9,234.934,-0.5815384387969971,1.9014323949813843,2.3485801219940186,-4.568412259686738e-05,2.3823740775696933e-05,0.14576585590839386,1.0130873918533325
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,24,10,235.753,-0.4321174919605255,1.8589791059494019,2.484354257583618,-4.377328878035769e-05,2.2827263819635846e-05,0.13966888189315796,1.0078685283660889
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,1,237.573,-0.4425111413002014,1.861854910850525,2.4147391319274902,-4.653739233617671e-05,2.426871105853934e-05,0.14848840236663818,1.002184510231018
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,2,238.396,-0.3917190730571747,1.8508888483047485,2.4073853492736816,-4.499674469116144e-05,2.346528162888717e-05,0.1435726135969162,0.9962157607078552
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,3,239.213,-0.40151211619377136,1.9059640169143677,2.467740774154663,-4.6651730372104794e-05,2.432833753118757e-05,0.14885322749614716,1.0179681777954102
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,4,240.034,-0.45973795652389526,1.8495789766311646,2.504697561264038,-4.692055517807603e-05,2.446852704451885e-05,0.1497109830379486,1.0054212808609009
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,5,240.855,-0.4622492790222168,1.8815269470214844,2.478436231613159,-4.619003084371798e-05,2.4087566998787224e-05,0.147380068898201,1.0043631792068481
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,6,241.672,-0.4888846278190613,1.8940916061401367,2.373504877090454,-4.561417517834343e-05,2.3787264581187628e-05,0.1455426663160324,0.9972874522209167
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,7,242.493,-0.5321678519248962,1.9185748100280762,2.371150255203247,-4.569147131405771e-05,2.3827573386370204e-05,0.14578929543495178,1.0090237855911255
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,8,243.313,-0.6149225234985352,1.926553726196289,2.467250347137451,-4.582388646667823e-05,2.3896627681097016e-05,0.14621180295944214,1.0026644468307495
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,9,244.134,-0.6812289357185364,1.9793201684951782,2.438255548477173,-4.625373912858777e-05,2.4120789021253586e-05,0.14758333563804626,1.006585955619812
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,25,10,244.956,-0.6999340653419495,1.9812448024749756,2.3868842124938965,-4.539859219221398e-05,2.3674840122112073e-05,0.14485478401184082,0.9959012866020203
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,1,246.773,-0.7010287642478943,1.9945182800292969,2.395704507827759,-4.689677734859288e-05,2.4456125174765475e-05,0.14963510632514954,1.0066505670547485
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,2,247.593,-0.6817588806152344,1.9998215436935425,2.4303512573242188,-4.5214219426270574e-05,2.3578691980219446e-05,0.1442665010690689,0.9941197037696838
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,3,248.413,-0.6331750154495239,1.9588152170181274,2.377607583999634,-4.590180833474733e-05,2.3937262085382827e-05,0.1464604288339615,1.0022145509719849
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,4,249.233,-0.5690867304801941,1.913806438446045,2.3757851123809814,-4.601713226293214e-05,2.399740151304286e-05,0.14682838320732117,1.0047763586044312
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,5,250.053,-0.46864214539527893,1.8496767282485962,2.430431842803955,-4.5028933527646586e-05,2.348206726310309e-05,0.1436753123998642,1.007320523262024
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,6,250.873,-0.545376718044281,1.8762128353118896,2.500110626220703,-4.575414277496748e-05,2.3860255168983713e-05,0.14598925411701202,0.9993131160736084
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,7,251.693,-0.519464910030365,1.928027868270874,2.43056321144104,-4.614059434970841e-05,2.4061784642981365e-05,0.14722232520580292,1.0190253257751465
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,8,252.513,-0.4732292592525482,1.8698426485061646,2.453191041946411,-4.718903437606059e-05,2.4608534658909775e-05,0.15056762099266052,0.9945127367973328
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,9,253.333,-0.5309352874755859,1.8710869550704956,2.419229030609131,-4.595035352394916e-05,2.3962576960911974e-05,0.14661532640457153,0.9888112545013428
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,26,10,254.152,-0.5685504078865051,1.929521918296814,2.5409724712371826,-4.649906259146519e-05,2.4248722183983773e-05,0.14836610853672028,1.0169973373413086
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,1,255.973,-0.6024748086929321,1.9508544206619263,2.377748727798462,-4.550877565634437e-05,2.3732300178380683e-05,0.14520636200904846,1.0037164688110352
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,2,256.792,-0.5888340473175049,1.926254391670227,2.368596076965332,-4.6420300350291654e-05,2.4207525711972266e-05,0.1481146365404129,0.9937973022460938
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,3,257.613,-0.5876511335372925,1.952323317527771,2.398773670196533,-4.671714486903511e-05,2.4362449039472267e-05,0.14906194806098938,1.0131763219833374
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,4,258.433,-0.6262677311897278,1.9794913530349731,2.390143632888794,-4.560554589261301e-05,2.3782762582413852e-05,0.14551512897014618,0.9967880845069885
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,5,259.253,-0.5988363027572632,1.9342973232269287,2.355917453765869,-4.612070551957004e-05,2.4051412765402347e-05,0.14715886116027832,0.9959385991096497
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,6,260.076,-0.6105185747146606,1.934033751487732,2.319159507751465,-4.637842721422203e-05,2.418581243546214e-05,0.147981196641922,1.0022900104522705
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,7,260.896,-0.6187132000923157,1.9425081014633179,2.392052173614502,-4.698839984484948e-05,2.4503906388417818e-05,0.14992745220661163,1.0020133256912231
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,8,261.716,-0.6087647676467896,1.9513745307922363,2.412876605987549,-4.5039218093734235e-05,2.3487431462854147e-05,0.14370812475681305,1.0070502758026123
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,9,262.533,-0.5301070213317871,1.910698652267456,2.4766793251037598,-4.5617296564159915e-05,2.3788892576703802e-05,0.1455526202917099,1.0117197036743164
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,27,10,263.353,-0.5726251602172852,1.9246078729629517,2.4966018199920654,-4.655760858440772e-05,2.427925392112229e-05,0.14855290949344635,1.0072447061538696
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,1,265.176,-0.47160571813583374,1.8427516222000122,2.4061944484710693,-4.605259528034367e-05,2.401589517830871e-05,0.14694154262542725,1.0036317110061646
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,2,265.993,-0.5203599333763123,1.8853265047073364,2.4438304901123047,-4.653103678720072e-05,2.4265396859846078e-05,0.14846812188625336,1.0065480470657349
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,3,266.816,-0.49320000410079956,1.8877036571502686,2.440613269805908,-4.5218745071906596e-05,2.358105302846525e-05,0.14428095519542694,0.9987845420837402
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,4,267.633,-0.6662871837615967,1.972860336303711,2.4000580310821533,-4.568048461806029e-05,2.3821843569749035e-05,0.14575423300266266,0.9930531978607178
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,5,268.453,-0.6010041236877441,1.9445772171020508,2.3351049423217773,-4.5627439249074087e-05,2.379418037889991e-05,0.14558498561382294,0.9930024147033691
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,6,269.273,-0.6628357768058777,1.9326424598693848,2.286264657974243,-4.445770537131466e-05,2.3184178644442e-05,0.14185267686843872,1.00562584400177
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,7,270.092,-0.5448426008224487,1.880031943321228,2.4186906814575195,-4.4696771510643885e-05,2.3308848540182225e-05,0.14261546730995178,1.001515507698059
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,8,270.912,-0.47282031178474426,1.832149863243103,2.4079537391662598,-4.5495497033698484e-05,2.372537346673198e-05,0.14516398310661316,1.0099543333053589
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,9,271.732,-0.46181729435920715,1.8194639682769775,2.4641129970550537,-4.5276352466316894e-05,2.361109363846481e-05,0.14446476101875305,1.0122692584991455
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,28,10,272.555,-0.4681204557418823,1.833526849746704,2.5073933601379395,-4.486941179493442e-05,2.3398879420710728e-05,0.14316633343696594,1.0057820081710815
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,1,274.375,-0.5583568215370178,1.9336618185043335,2.360947370529175,-4.523928873823024e-05,2.359176505706273e-05,0.14434650540351868,0.9839333295822144
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,2,275.192,-0.4385000169277191,1.741714358329773,2.3677139282226562,-4.612075645127334e-05,2.40514400502434e-05,0.14715902507305145,1.022051215171814
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,3,276.012,-0.458530992269516,1.8241493701934814,2.534247398376465,-4.566356437862851e-05,2.3813019652152434e-05,0.14570026099681854,0.996356189250946
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,4,276.832,-0.4847574532032013,1.8837087154388428,2.4702019691467285,-4.6766686864430085e-05,2.4360620955121703e-05,0.1491842269897461,0.9842666387557983
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,5,277.652,-0.6323909759521484,1.887073040008545,2.3361575603485107,-4.518286368693225e-05,2.356233926548157e-05,0.14416645467281342,0.9809496402740479
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,6,278.472,-0.6150671243667603,1.9492086172103882,2.2658324241638184,-4.560100569506176e-05,2.378039607719984e-05,0.14550064504146576,1.0072636604309082
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,7,279.293,-0.6587350964546204,1.9203866720199585,2.3910694122314453,-4.5167857024353e-05,2.3554513973067515e-05,0.14411857724189758,1.0290448665618896
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,8,280.112,-0.6326982975006104,1.9267748594284058,2.483086585998535,-4.5006418076809496e-05,2.3470325686503202e-05,0.14360347390174866,0.9921126365661621
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,9,280.932,-0.4876531660556793,1.7909433841705322,2.465676784515381,-4.4986929424339905e-05,2.346016299270559e-05,0.14354129135608673,1.038063406944275
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,29,10,281.755,-0.5711624622344971,1.83479905128479,2.2664084434509277,-4.4590931793209165e-05,2.325365312572103e-05,0.1422777622938156,0.9995934367179871
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,1,283.575,-0.6809293627738953,1.9583981037139893,2.376378059387207,-4.6030130761209875e-05,2.4004180886549875e-05,0.14686986804008484,1.0015194416046143
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,2,284.392,-0.7093875408172607,1.9609041213989258,2.3879899978637695,-4.657174940803088e-05,2.4286628104164265e-05,0.14859803020954132,0.9960496425628662
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,3,285.212,-0.6478881239891052,1.9784871339797974,2.31955885887146,-4.56976231362205e-05,2.383078208367806e-05,0.14580892026424408,1.0044114589691162
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,4,286.032,-0.71395343542099,1.9526363611221313,2.3751275539398193,-4.7417332098120824e-05,2.4727589334361255e-05,0.15129604935646057,1.0041773319244385
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,5,286.852,-0.6690082550048828,2.011747360229492,2.4363327026367188,-4.6381883294088766e-05,2.4187615053961053e-05,0.14799220860004425,1.0065168142318726
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,6,287.672,-0.6450539231300354,1.94953191280365,2.420813798904419,-4.655312295653857e-05,2.427691470074933e-05,0.14853858947753906,0.9977734684944153
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,7,288.494,-0.5744854211807251,1.921024203300476,2.376595973968506,-4.607867595041171e-05,2.4029495762079023e-05,0.1470247507095337,1.0137064456939697
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,8,289.312,-0.534140408039093,1.8070012331008911,2.3943212032318115,-4.6165190724423155e-05,2.4074613975244574e-05,0.1473008096218109,0.9971814751625061
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,30,9,290.135,-0.48766034841537476,1.910010814666748,2.548382520675659,-4.7715380787849426e-05,2.488301834091544e-05,0.15224704146385193,1.01181161403656
